FlightID(航班ID),Flight Date(航班日期),Flight,Departure Airport(起飞机场),Arrival Airport(降落机场),Planned Departure Time(计划起飞时间),Planned Arrival Time(计划降落时间),AircraftID(飞机ID),Aircraft Type(机型),Number of Passengers(旅客数),Number of Seats(座位数),Importance Factors(重要系数)
102384368,43161,8949,AIRPORT_50,AIRPORT_285,3311,3418,AC_153,TYPE_B,164,164,1
102330257,43161,8669,AIRPORT_150,AIRPORT_57,3312,3370,AC_14,TYPE_B,141,164,1
102388423,43161,8991,AIRPORT_57,AIRPORT_107,3312,3433,AC_124,TYPE_B,157,164,2
102361515,43161,8849,AIRPORT_50,AIRPORT_268,3314,3401,AC_8,TYPE_C,191,194,1
102344483,43161,8741,AIRPORT_50,AIRPORT_35,3316,3410,AC_109,TYPE_C,193,194,1
102336753,43161,8689,AIRPORT_290,AIRPORT_258,3316,3392,AC_13,TYPE_B,157,164,1
102387180,43161,8931,AIRPORT_57,AIRPORT_281,3316,3448,AC_121,TYPE_C,184,194,2
102382110,43161,8917,AIRPORT_150,AIRPORT_291,3319,3439,AC_102,TYPE_B,139,164,1
102361853,43161,8863,AIRPORT_50,AIRPORT_290,3319,3377,AC_7,TYPE_B,159,164,1
102342007,43161,8737,AIRPORT_57,AIRPORT_35,3320,3435,AC_25,TYPE_C,164,194,2
102321167,43161,8567,AIRPORT_119,AIRPORT_263,3320,3441,AC_24,TYPE_C,182,194,1
102334690,43161,8691,AIRPORT_57,AIRPORT_167,3327,3393,AC_29,TYPE_A,107,132,2
102321384,43161,8541,AIRPORT_119,AIRPORT_268,3328,3470,AC_138,TYPE_C,182,189,1
102347455,43161,8197,AIRPORT_50,AIRPORT_106,3328,3416,AC_90,TYPE_C,192,194,1
102370167,43161,8777,AIRPORT_290,AIRPORT_50,3329,3405,AC_133,TYPE_B,110,164,1
102372790,43161,8781,AIRPORT_50,AIRPORT_248,3331,3433,AC_70,TYPE_B,162,164,1
102393164,43161,8997,AIRPORT_57,AIRPORT_108,3332,3413,AC_112,TYPE_C,186,194,2
102311568,43161,8865,AIRPORT_150,AIRPORT_192,3333,3466,AC_126,TYPE_B,158,164,1
102388942,43161,8985,AIRPORT_57,AIRPORT_283,3334,3421,AC_134,TYPE_B,157,164,2
102366187,43161,8825,AIRPORT_247,AIRPORT_281,3335,3455,AC_19,TYPE_B,162,164,1
102356783,43161,8357,AIRPORT_263,AIRPORT_98,3336,3544,AC_66,TYPE_B,144,164,1
102361364,43161,8857,AIRPORT_57,AIRPORT_44,3338,3423,AC_108,TYPE_C,185,194,2
102335792,43161,8693,AIRPORT_57,AIRPORT_177,3340,3442,AC_85,TYPE_A,130,132,2
102388390,43161,8971,AIRPORT_50,AIRPORT_214,3341,3447,AC_139,TYPE_C,187,189,1
102388074,43161,8947,AIRPORT_150,AIRPORT_258,3345,3503,AC_20,TYPE_B,155,164,1
102379839,43161,8913,AIRPORT_107,AIRPORT_196,3345,3506,AC_107,TYPE_B,134,164,5
102378939,43161,8881,AIRPORT_57,AIRPORT_206,3346,3470,AC_91,TYPE_C,153,194,2
102362723,43161,8839,AIRPORT_50,AIRPORT_195,3346,3442,AC_149,TYPE_B,160,164,1
102349405,43161,8169,AIRPORT_107,AIRPORT_311,3348,3518,AC_143,TYPE_B,160,164,5
102387289,43161,8959,AIRPORT_50,AIRPORT_145,3348,3434,AC_140,TYPE_C,188,189,1
102362832,43161,8821,AIRPORT_107,AIRPORT_50,3349,3480,AC_11,TYPE_B,141,164,5
102324490,43161,8583,AIRPORT_119,AIRPORT_44,3350,3517,AC_99,TYPE_B,153,164,1
102329819,43161,8653,AIRPORT_57,AIRPORT_64,3352,3398,AC_64,TYPE_A,126,132,2
102327890,43161,8599,AIRPORT_290,AIRPORT_95,3352,3426,AC_58,TYPE_A,83,132,1
102368027,43161,8775,AIRPORT_107,AIRPORT_184,3354,3512,AC_74,TYPE_A,129,132,5
102392583,43161,8961,AIRPORT_57,AIRPORT_214,3360,3489,AC_162,TYPE_C,182,194,2
102338441,43161,8209,AIRPORT_206,AIRPORT_313,3361,3462,AC_94,TYPE_B,151,164,5
102325168,43161,8595,AIRPORT_119,AIRPORT_290,3364,3552,AC_156,TYPE_C,181,189,1
102359848,43161,8847,AIRPORT_150,AIRPORT_44,3365,3492,AC_114,TYPE_B,160,164,1
102387219,43161,8945,AIRPORT_57,AIRPORT_126,3366,3450,AC_50,TYPE_D,242,301,2
102335607,43161,8701,AIRPORT_57,AIRPORT_248,3367,3482,AC_37,TYPE_B,124,164,2
102321515,43161,8553,AIRPORT_150,AIRPORT_50,3369,3429,AC_142,TYPE_B,153,164,1
102319658,43161,8531,AIRPORT_57,AIRPORT_268,3371,3465,AC_68,TYPE_B,145,164,2
102315544,43161,8421,AIRPORT_107,AIRPORT_35,3372,3480,AC_122,TYPE_B,154,164,5
102372989,43161,8799,AIRPORT_247,AIRPORT_258,3376,3566,AC_141,TYPE_C,187,189,1
102344645,43161,8729,AIRPORT_119,AIRPORT_192,3378,3543,AC_151,TYPE_C,175,189,1
102381764,43161,8923,AIRPORT_57,AIRPORT_195,3378,3493,AC_103,TYPE_C,189,194,2
102313460,43161,8365,AIRPORT_150,AIRPORT_268,3379,3514,AC_96,TYPE_B,154,164,1
102331441,43161,8661,AIRPORT_57,AIRPORT_150,3380,3439,AC_132,TYPE_B,161,164,2
102356199,43161,8315,AIRPORT_88,AIRPORT_57,3385,3517,AC_100,TYPE_B,158,164,1
102365918,43161,8838,AIRPORT_206,AIRPORT_286,3385,3531,AC_22,TYPE_B,64,164,5
102386063,43161,8929,AIRPORT_150,AIRPORT_108,3386,3476,AC_15,TYPE_B,159,164,1
102328066,43161,8593,AIRPORT_50,AIRPORT_59,3386,3485,AC_72,TYPE_C,177,194,1
102329580,43161,8621,AIRPORT_150,AIRPORT_132,3390,3435,AC_93,TYPE_B,97,164,1
102328828,43161,8633,AIRPORT_50,AIRPORT_171,3393,3539,AC_78,TYPE_A,130,132,1
102344313,43161,8719,AIRPORT_57,AIRPORT_171,3395,3518,AC_63,TYPE_A,128,132,2
102388161,43161,8953,AIRPORT_107,AIRPORT_44,3398,3480,AC_118,TYPE_B,150,164,5
102318016,43161,8525,AIRPORT_57,AIRPORT_269,3402,3603,AC_155,TYPE_B,154,158,2
102397593,43161,8636,AIRPORT_132,AIRPORT_150,3405,3453,AC_61,TYPE_A,122,132,1
102330622,43161,8657,AIRPORT_57,AIRPORT_171,3408,3532,AC_53,TYPE_D,290,301,2
102359752,43161,8854,AIRPORT_119,AIRPORT_293,3409,3557,AC_150,TYPE_C,169,189,1
102355564,43161,8255,AIRPORT_63,AIRPORT_135,3410,3537,AC_62,TYPE_A,124,132,1
102335068,43161,8700,AIRPORT_258,AIRPORT_57,3412,3549,AC_158,TYPE_D,260,274,1
102337160,43161,8219,AIRPORT_283,AIRPORT_117,3413,3463,AC_56,TYPE_A,76,132,1
102326081,43161,8574,AIRPORT_132,AIRPORT_57,3415,3504,AC_77,TYPE_A,131,132,1
102323650,43161,8569,AIRPORT_311,AIRPORT_71,3418,3502,AC_60,TYPE_A,121,134,1
102379917,43161,8927,AIRPORT_57,AIRPORT_145,3422,3531,AC_154,TYPE_B,149,158,2
102374551,43161,8811,AIRPORT_57,AIRPORT_258,3429,3539,AC_148,TYPE_B,148,158,2
102396161,43161,8901,AIRPORT_269,AIRPORT_292,3429,3538,AC_55,TYPE_A,115,132,1
102379188,43161,8877,AIRPORT_126,AIRPORT_119,3429,3576,AC_23,TYPE_B,150,164,1
102368937,43161,8751,AIRPORT_57,AIRPORT_98,3436,3553,AC_95,TYPE_C,181,194,2
102359904,43161,8860,AIRPORT_199,AIRPORT_119,3437,3509,AC_12,TYPE_B,100,164,1
102333446,43161,8697,AIRPORT_57,AIRPORT_171,3440,3571,AC_30,TYPE_A,129,132,2
102328487,43161,8663,AIRPORT_50,AIRPORT_177,3442,3569,AC_83,TYPE_A,130,132,1
102368721,43161,8759,AIRPORT_247,AIRPORT_50,3442,3563,AC_120,TYPE_B,161,164,1
102318233,43161,8517,AIRPORT_119,AIRPORT_106,3443,3603,AC_105,TYPE_C,183,194,1
102367465,43161,8774,AIRPORT_196,AIRPORT_57,3443,3534,AC_159,TYPE_B,157,164,1
102357587,43161,8317,AIRPORT_44,AIRPORT_303,3443,3597,AC_113,TYPE_B,147,164,1
102317859,43161,8511,AIRPORT_295,AIRPORT_247,3443,3560,AC_75,TYPE_A,120,132,1
102381581,43161,8899,AIRPORT_159,AIRPORT_126,3444,3577,AC_9,TYPE_B,157,164,1
102315159,43161,8437,AIRPORT_290,AIRPORT_248,3445,3592,AC_28,TYPE_A,111,132,1
102319212,43161,8529,AIRPORT_107,AIRPORT_150,3447,3609,AC_127,TYPE_B,159,164,5
102364150,43161,8817,AIRPORT_167,AIRPORT_171,3449,3577,AC_81,TYPE_A,128,132,1
102318904,43161,8513,AIRPORT_50,AIRPORT_311,3449,3538,AC_115,TYPE_B,161,164,1
102346002,43161,8115,AIRPORT_57,AIRPORT_95,3450,3502,AC_76,TYPE_A,119,132,2
102360849,43161,8842,AIRPORT_269,AIRPORT_57,3455,3629,AC_21,TYPE_B,134,164,1
102321272,43161,8533,AIRPORT_167,AIRPORT_184,3455,3529,AC_29,TYPE_A,126,132,1
102397629,43161,8131,AIRPORT_290,AIRPORT_158,3455,3545,AC_98,TYPE_B,155,164,1
102335020,43161,8709,AIRPORT_150,AIRPORT_276,3458,3536,AC_97,TYPE_B,115,164,1
102375452,43161,8883,AIRPORT_57,AIRPORT_206,3458,3575,AC_87,TYPE_D,202,245,2
102393007,43161,8996,AIRPORT_106,AIRPORT_57,3461,3589,AC_161,TYPE_C,171,194,1
102362125,43161,8863,AIRPORT_290,AIRPORT_45,3461,3609,AC_7,TYPE_B,161,164,1
102380863,43161,8907,AIRPORT_108,AIRPORT_281,3465,3530,AC_82,TYPE_A,130,132,1
102315805,43161,8508,AIRPORT_258,AIRPORT_50,3467,3596,AC_89,TYPE_C,175,194,1
102361783,43161,8849,AIRPORT_268,AIRPORT_228,3474,3566,AC_8,TYPE_C,191,194,1
102328175,43161,8599,AIRPORT_95,AIRPORT_171,3477,3594,AC_58,TYPE_A,128,132,1
102315582,43161,8501,AIRPORT_57,AIRPORT_44,3480,3567,AC_88,TYPE_D,255,274,2
102333029,43161,8689,AIRPORT_258,AIRPORT_119,3481,3595,AC_13,TYPE_B,143,164,1
102370434,43161,8777,AIRPORT_50,AIRPORT_196,3481,3567,AC_133,TYPE_B,158,164,1
102392550,43161,8984,AIRPORT_192,AIRPORT_50,3484,3619,AC_117,TYPE_C,173,194,1
102396624,43161,8260,AIRPORT_250,AIRPORT_57,3484,3646,AC_160,TYPE_C,169,194,1
102339756,43161,8241,AIRPORT_145,AIRPORT_281,3484,3538,AC_80,TYPE_A,122,132,1
102342088,43161,8731,AIRPORT_57,AIRPORT_35,3488,3605,AC_157,TYPE_C,188,189,2
102395715,43161,8654,AIRPORT_64,AIRPORT_57,3488,3530,AC_64,TYPE_A,113,132,1
102338321,43161,8251,AIRPORT_50,AIRPORT_167,3489,3568,AC_18,TYPE_B,160,164,1
102330527,43161,8669,AIRPORT_57,AIRPORT_232,3490,3594,AC_14,TYPE_B,161,164,2
102312073,43161,8869,AIRPORT_57,AIRPORT_291,3491,3618,AC_16,TYPE_C,180,194,2
102393300,43161,8997,AIRPORT_108,AIRPORT_86,3494,3571,AC_112,TYPE_C,189,194,1
102330133,43161,8622,AIRPORT_132,AIRPORT_150,3494,3548,AC_93,TYPE_B,144,164,1
102328649,43161,8648,AIRPORT_214,AIRPORT_57,3495,3671,AC_52,TYPE_D,284,301,5
102373649,43161,8793,AIRPORT_35,AIRPORT_50,3495,3597,AC_109,TYPE_C,159,194,1
102320301,43161,8556,AIRPORT_174,AIRPORT_57,3498,3658,AC_123,TYPE_B,113,164,1
102388090,43161,8960,AIRPORT_145,AIRPORT_50,3500,3594,AC_140,TYPE_C,163,189,1
102397667,43161,8054,AIRPORT_44,AIRPORT_150,3507,3659,AC_6,TYPE_B,151,164,1
102322028,43161,8553,AIRPORT_50,AIRPORT_269,3512,3744,AC_142,TYPE_B,133,164,1
102337431,43161,8220,AIRPORT_117,AIRPORT_283,3514,3556,AC_56,TYPE_A,78,132,1
102342562,43161,8738,AIRPORT_35,AIRPORT_57,3515,3625,AC_25,TYPE_C,190,194,1
102354213,43161,8353,AIRPORT_263,AIRPORT_145,3518,3637,AC_73,TYPE_B,147,164,1
102317915,43161,8516,AIRPORT_50,AIRPORT_215,3519,3588,AC_84,TYPE_A,75,132,1
102396183,43161,8548,AIRPORT_206,AIRPORT_57,3520,3683,AC_106,TYPE_C,178,194,5
102347702,43161,8198,AIRPORT_106,AIRPORT_50,3523,3635,AC_90,TYPE_C,187,194,1
102384936,43161,8950,AIRPORT_285,AIRPORT_50,3524,3656,AC_153,TYPE_B,149,164,1
102356089,43161,8325,AIRPORT_119,AIRPORT_59,3526,3675,AC_67,TYPE_B,154,164,1
102367524,43161,8765,AIRPORT_247,AIRPORT_192,3526,3669,AC_130,TYPE_C,175,189,1
102336144,43161,8702,AIRPORT_248,AIRPORT_57,3527,3651,AC_70,TYPE_B,162,164,1
102338732,43161,8209,AIRPORT_313,AIRPORT_269,3530,3705,AC_94,TYPE_B,162,164,1
102365740,43161,8830,AIRPORT_206,AIRPORT_50,3533,3681,AC_10,TYPE_C,181,194,5
102336302,43161,8694,AIRPORT_177,AIRPORT_57,3535,3631,AC_79,TYPE_A,70,132,1
102321458,43161,8567,AIRPORT_263,AIRPORT_311,3536,3669,AC_24,TYPE_C,188,194,1
102387985,43161,8932,AIRPORT_281,AIRPORT_57,3536,3706,AC_121,TYPE_C,166,194,1
102311649,43161,8866,AIRPORT_192,AIRPORT_150,3537,3716,AC_126,TYPE_B,151,164,1
102389018,43161,8972,AIRPORT_214,AIRPORT_50,3537,3690,AC_139,TYPE_C,165,189,5
102382859,43161,8918,AIRPORT_291,AIRPORT_150,3538,3689,AC_102,TYPE_B,134,164,1
102361655,43161,8857,AIRPORT_44,AIRPORT_45,3540,3677,AC_108,TYPE_C,191,194,1
102389475,43161,8985,AIRPORT_283,AIRPORT_198,3540,3605,AC_134,TYPE_B,143,164,1
102363118,43161,8821,AIRPORT_50,AIRPORT_292,3542,3643,AC_11,TYPE_B,156,164,1
102349279,43161,8140,AIRPORT_14,AIRPORT_57,3543,3759,AC_145,TYPE_B,140,158,1
102346043,43161,8115,AIRPORT_95,AIRPORT_126,3543,3603,AC_76,TYPE_A,91,132,1
102358413,43161,8839,AIRPORT_195,AIRPORT_119,3546,3690,AC_149,TYPE_B,148,164,1
102384826,43161,8953,AIRPORT_44,AIRPORT_269,3548,3789,AC_118,TYPE_B,146,164,1
102346841,43161,8117,AIRPORT_150,AIRPORT_195,3548,3672,AC_132,TYPE_B,158,164,1
102392714,43161,8992,AIRPORT_107,AIRPORT_57,3549,3710,AC_124,TYPE_B,159,164,5
102311774,43161,8873,AIRPORT_59,AIRPORT_315,3550,3681,AC_72,TYPE_C,172,194,1
102345904,43161,8207,AIRPORT_258,AIRPORT_242,3553,3684,AC_5,TYPE_B,108,164,1
102351249,43161,8019,AIRPORT_57,AIRPORT_108,3554,3623,AC_36,TYPE_C,188,194,2
102373569,43161,8782,AIRPORT_248,AIRPORT_50,3558,3665,AC_37,TYPE_B,143,164,1
102316654,43161,8531,AIRPORT_268,AIRPORT_62,3559,3601,AC_68,TYPE_B,95,164,1
102366675,43161,8825,AIRPORT_281,AIRPORT_119,3560,3759,AC_19,TYPE_B,158,164,1
102386348,43161,8929,AIRPORT_108,AIRPORT_228,3561,3731,AC_15,TYPE_B,152,164,1
102387251,43161,8945,AIRPORT_126,AIRPORT_80,3562,4056,AC_50,TYPE_D,155,301,1
102319868,43161,8570,AIRPORT_71,AIRPORT_311,3563,3639,AC_60,TYPE_A,120,134,1
102380257,43161,8896,AIRPORT_57,AIRPORT_289,3564,3619,AC_119,TYPE_B,145,164,2
102390469,43161,8969,AIRPORT_57,AIRPORT_77,3566,3662,AC_116,TYPE_C,186,194,2
102312767,43161,8370,AIRPORT_263,AIRPORT_57,3567,3722,AC_144,TYPE_C,188,189,1
102321651,43161,8541,AIRPORT_268,AIRPORT_247,3567,3765,AC_138,TYPE_C,182,189,1
102382521,43161,8924,AIRPORT_195,AIRPORT_57,3573,3716,AC_103,TYPE_C,184,194,1
102326199,43161,8604,AIRPORT_177,AIRPORT_290,3574,3706,AC_85,TYPE_A,71,132,1
102360132,43161,8847,AIRPORT_44,AIRPORT_119,3583,3727,AC_114,TYPE_B,157,164,1
102376637,43161,8885,AIRPORT_57,AIRPORT_206,3583,3709,AC_35,TYPE_C,176,194,2
102335309,43161,8710,AIRPORT_276,AIRPORT_150,3591,3667,AC_97,TYPE_B,149,164,1
102314608,43161,8422,AIRPORT_35,AIRPORT_107,3592,3678,AC_122,TYPE_B,162,164,1
102349680,43161,8169,AIRPORT_311,AIRPORT_129,3592,3666,AC_143,TYPE_B,130,164,1
102356760,43161,8316,AIRPORT_57,AIRPORT_88,3593,3688,AC_100,TYPE_B,155,164,2
102384449,43161,8927,AIRPORT_145,AIRPORT_192,3593,3644,AC_154,TYPE_B,138,158,1
102389065,43161,8962,AIRPORT_214,AIRPORT_57,3594,3770,AC_162,TYPE_C,184,194,5
102380108,43161,8913,AIRPORT_196,AIRPORT_226,3596,3719,AC_107,TYPE_B,125,164,1
102338249,43161,8221,AIRPORT_150,AIRPORT_196,3596,3661,AC_92,TYPE_B,155,164,1
102366477,43161,8838,AIRPORT_286,AIRPORT_150,3596,3680,AC_22,TYPE_B,149,164,1
102355862,43161,8256,AIRPORT_135,AIRPORT_63,3597,3724,AC_62,TYPE_A,129,132,1
102333997,43161,8698,AIRPORT_171,AIRPORT_57,3597,3701,AC_78,TYPE_A,122,132,1
102384019,43161,8948,AIRPORT_258,AIRPORT_150,3598,3775,AC_20,TYPE_B,152,164,1
102321836,43161,8533,AIRPORT_184,AIRPORT_195,3601,3725,AC_29,TYPE_A,131,132,1
102379251,43161,8882,AIRPORT_206,AIRPORT_57,3602,3762,AC_91,TYPE_C,185,194,5
102396162,43161,8901,AIRPORT_292,AIRPORT_171,3602,3717,AC_55,TYPE_A,128,132,1
102336873,43161,8695,AIRPORT_57,AIRPORT_171,3606,3731,AC_77,TYPE_A,130,132,2
102375312,43161,8811,AIRPORT_258,AIRPORT_68,3608,3662,AC_148,TYPE_B,155,158,1
102312514,43161,8365,AIRPORT_268,AIRPORT_45,3609,3718,AC_96,TYPE_B,154,164,1
102319335,43161,8514,AIRPORT_311,AIRPORT_50,3610,3696,AC_115,TYPE_B,158,164,1
102328533,43161,8664,AIRPORT_177,AIRPORT_50,3612,3732,AC_83,TYPE_A,64,132,1
102324782,43161,8583,AIRPORT_44,AIRPORT_184,3619,3714,AC_99,TYPE_B,156,164,1
102381408,43161,8908,AIRPORT_281,AIRPORT_108,3619,3699,AC_80,TYPE_A,104,132,1
102346616,43161,8181,AIRPORT_98,AIRPORT_268,3620,3782,AC_95,TYPE_C,190,194,1
102336738,43161,8703,AIRPORT_57,AIRPORT_248,3623,3742,AC_104,TYPE_C,174,194,2
102343032,43161,8725,AIRPORT_283,AIRPORT_196,3623,3730,AC_129,TYPE_C,183,189,1
102340048,43161,8242,AIRPORT_281,AIRPORT_145,3624,3689,AC_82,TYPE_A,123,132,1
102360015,43161,8854,AIRPORT_293,AIRPORT_150,3627,3789,AC_150,TYPE_C,182,189,1
102368776,43161,8775,AIRPORT_184,AIRPORT_171,3627,3784,AC_74,TYPE_A,131,132,1
102331179,43161,8658,AIRPORT_171,AIRPORT_57,3629,3727,AC_53,TYPE_D,247,301,1
102369278,43161,8759,AIRPORT_50,AIRPORT_269,3631,3874,AC_120,TYPE_B,140,164,1
102344334,43161,8719,AIRPORT_171,AIRPORT_155,3633,3702,AC_63,TYPE_A,53,132,1
102393512,43161,8998,AIRPORT_86,AIRPORT_108,3634,3712,AC_112,TYPE_C,184,194,1
102325450,43161,8595,AIRPORT_290,AIRPORT_26,3637,3781,AC_156,TYPE_C,159,189,1
102381870,43161,8900,AIRPORT_126,AIRPORT_159,3638,3770,AC_9,TYPE_B,145,164,1
102318173,43161,8512,AIRPORT_247,AIRPORT_295,3639,3762,AC_75,TYPE_A,130,132,1
102373747,43161,8799,AIRPORT_258,AIRPORT_45,3640,3742,AC_141,TYPE_C,186,189,1
102344927,43161,8729,AIRPORT_192,AIRPORT_98,3641,3793,AC_151,TYPE_C,183,189,1
102329364,43161,8634,AIRPORT_171,AIRPORT_50,3645,3773,AC_30,TYPE_A,108,132,1
102358099,43161,8318,AIRPORT_303,AIRPORT_44,3645,3810,AC_113,TYPE_B,142,164,1
102358280,43161,8850,AIRPORT_228,AIRPORT_268,3647,3750,AC_8,TYPE_C,188,194,1
102367012,43161,8778,AIRPORT_196,AIRPORT_50,3649,3733,AC_133,TYPE_B,159,164,1
102379670,43161,8878,AIRPORT_119,AIRPORT_126,3649,3813,AC_12,TYPE_B,160,164,1
102364754,43161,8818,AIRPORT_171,AIRPORT_167,3650,3751,AC_81,TYPE_A,96,132,1
102390328,43161,8986,AIRPORT_198,AIRPORT_283,3651,3725,AC_134,TYPE_B,140,164,1
102338828,43161,8252,AIRPORT_167,AIRPORT_50,3651,3719,AC_18,TYPE_B,149,164,1
102357363,43161,8358,AIRPORT_98,AIRPORT_263,3653,3843,AC_66,TYPE_B,159,164,1
102389632,43161,8963,AIRPORT_57,AIRPORT_214,3654,3782,AC_111,TYPE_C,177,194,2
102320464,43161,8532,AIRPORT_62,AIRPORT_268,3654,3690,AC_68,TYPE_B,151,164,1
102329508,43161,8652,AIRPORT_215,AIRPORT_57,3664,3718,AC_84,TYPE_A,96,132,1
102318544,43161,8525,AIRPORT_269,AIRPORT_143,3665,3762,AC_155,TYPE_B,146,158,1
102383224,43161,8905,AIRPORT_57,AIRPORT_306,3667,3793,AC_101,TYPE_B,154,164,2
102331358,43161,8670,AIRPORT_232,AIRPORT_57,3671,3801,AC_14,TYPE_B,136,164,1
102318491,43161,8517,AIRPORT_106,AIRPORT_158,3672,3786,AC_105,TYPE_C,191,194,1
102366301,43161,8831,AIRPORT_50,AIRPORT_206,3672,3795,AC_89,TYPE_C,190,194,1
102324596,43161,8600,AIRPORT_171,AIRPORT_95,3672,3782,AC_58,TYPE_A,122,132,1
102374153,43161,8793,AIRPORT_50,AIRPORT_126,3678,3770,AC_109,TYPE_C,189,194,1
102392068,43161,8967,AIRPORT_150,AIRPORT_50,3679,3750,AC_93,TYPE_B,159,164,1
102343412,43161,8733,AIRPORT_57,AIRPORT_35,3679,3799,AC_161,TYPE_C,166,194,2
102374109,43161,8783,AIRPORT_50,AIRPORT_248,3682,3785,AC_140,TYPE_C,185,189,1
102390636,43161,8977,AIRPORT_57,AIRPORT_261,3684,3850,AC_159,TYPE_B,97,164,2
102337700,43161,8220,AIRPORT_283,AIRPORT_50,3686,3760,AC_56,TYPE_A,115,132,1
102346254,43161,8116,AIRPORT_126,AIRPORT_95,3687,3743,AC_76,TYPE_A,89,132,1
102397634,43161,8131,AIRPORT_158,AIRPORT_281,3688,3797,AC_98,TYPE_B,144,164,1
102343118,43161,8732,AIRPORT_35,AIRPORT_57,3690,3803,AC_157,TYPE_C,174,189,1
102314710,43161,8438,AIRPORT_248,AIRPORT_290,3691,3827,AC_28,TYPE_A,125,132,1
102319494,43161,8530,AIRPORT_150,AIRPORT_107,3696,3841,AC_127,TYPE_B,157,164,1
102385495,43161,8928,AIRPORT_192,AIRPORT_145,3700,3767,AC_154,TYPE_B,152,158,1
102354899,43161,8353,AIRPORT_145,AIRPORT_26,3701,3806,AC_73,TYPE_B,141,164,1
102315610,43161,8501,AIRPORT_44,AIRPORT_308,3701,4359,AC_88,TYPE_D,155,274,1
102362404,43161,8864,AIRPORT_45,AIRPORT_290,3703,3884,AC_7,TYPE_B,162,164,1
102312155,43161,8870,AIRPORT_291,AIRPORT_57,3706,3869,AC_16,TYPE_C,182,194,1
102377971,43161,8887,AIRPORT_57,AIRPORT_206,3706,3834,AC_51,TYPE_D,271,301,2
102367613,43161,8745,AIRPORT_50,AIRPORT_35,3708,3811,AC_90,TYPE_C,188,194,1
102371323,43161,8812,AIRPORT_68,AIRPORT_258,3708,3761,AC_148,TYPE_B,121,158,1
102327318,43161,8617,AIRPORT_57,AIRPORT_109,3712,3838,AC_25,TYPE_C,171,194,2
102375794,43161,8884,AIRPORT_206,AIRPORT_57,3712,3871,AC_87,TYPE_D,242,245,5
102385738,43161,8951,AIRPORT_50,AIRPORT_108,3716,3774,AC_117,TYPE_C,188,194,1
102363935,43161,8822,AIRPORT_292,AIRPORT_50,3717,3812,AC_11,TYPE_B,125,164,1
102379259,43161,8895,AIRPORT_289,AIRPORT_57,3720,3768,AC_119,TYPE_B,162,164,1
102320152,43161,8570,AIRPORT_311,AIRPORT_57,3723,3797,AC_60,TYPE_A,135,134,1
102351807,43161,8019,AIRPORT_108,AIRPORT_192,3723,3792,AC_36,TYPE_C,176,194,1
102352119,43161,8085,AIRPORT_57,AIRPORT_197,3724,3954,AC_86,TYPE_D,170,245,2
102311816,43161,8873,AIRPORT_315,AIRPORT_98,3728,3782,AC_72,TYPE_C,116,194,1
102354652,43161,8319,AIRPORT_57,AIRPORT_290,3728,3787,AC_79,TYPE_A,122,132,2
102376750,43161,8879,AIRPORT_290,AIRPORT_50,3734,3797,AC_69,TYPE_B,137,164,1
102396981,43161,8939,AIRPORT_57,AIRPORT_269,3736,3962,AC_21,TYPE_B,147,164,2
102367804,43161,8765,AIRPORT_192,AIRPORT_228,3740,3870,AC_130,TYPE_C,185,189,1
102345934,43161,8093,AIRPORT_57,AIRPORT_230,3743,4024,AC_123,TYPE_B,115,164,2
102345670,43161,8170,AIRPORT_129,AIRPORT_311,3744,3817,AC_143,TYPE_B,152,164,1
102320728,43161,8532,AIRPORT_268,AIRPORT_57,3746,3863,AC_68,TYPE_B,143,164,1
102357004,43161,8316,AIRPORT_88,AIRPORT_107,3747,3800,AC_100,TYPE_B,143,164,1
102328992,43161,8651,AIRPORT_57,AIRPORT_215,3748,3811,AC_64,TYPE_A,82,132,2
102363524,43161,8826,AIRPORT_119,AIRPORT_281,3751,3947,AC_149,TYPE_B,158,164,1
102311527,43161,8813,AIRPORT_57,AIRPORT_293,3753,3868,AC_70,TYPE_B,153,164,2
102340338,43161,8242,AIRPORT_145,AIRPORT_289,3753,3891,AC_82,TYPE_A,118,132,1
102390772,43161,8969,AIRPORT_77,AIRPORT_228,3755,3856,AC_116,TYPE_C,191,194,1
102322501,43161,8568,AIRPORT_311,AIRPORT_263,3760,3861,AC_24,TYPE_C,190,194,1
102332280,43161,8662,AIRPORT_150,AIRPORT_57,3760,3823,AC_97,TYPE_B,163,164,1
102344878,43161,8720,AIRPORT_155,AIRPORT_171,3761,3829,AC_63,TYPE_A,87,132,1
102352296,43161,8007,AIRPORT_50,AIRPORT_263,3761,3874,AC_37,TYPE_B,162,164,1
102340527,43161,8253,AIRPORT_57,AIRPORT_232,3764,3873,AC_160,TYPE_C,187,194,2
102362469,43161,8858,AIRPORT_45,AIRPORT_44,3766,3916,AC_108,TYPE_C,185,194,1
102389566,43161,8973,AIRPORT_50,AIRPORT_214,3768,3876,AC_10,TYPE_C,193,194,1
102364606,43161,8837,AIRPORT_150,AIRPORT_286,3769,3855,AC_22,TYPE_B,129,164,1
102381921,43161,8908,AIRPORT_108,AIRPORT_50,3772,3841,AC_80,TYPE_A,120,132,1
102337324,43161,8208,AIRPORT_242,AIRPORT_258,3775,3907,AC_5,TYPE_B,143,164,1
102322136,43161,8534,AIRPORT_195,AIRPORT_184,3775,3905,AC_29,TYPE_A,117,132,1
