ID,date,flight,port1,port2,time1,time2,cID,ctype,pas,seats,wt
102383257,2018-02-28  00:00:00,3U8911,AIRPORT_57,AIRPORT_107,2018-02-28  15:55:00,2018-02-28  18:13:00,AC_36,TYPE_C,193,194,2
102324883,2018-02-28  00:00:00,3U8600,AIRPORT_95,AIRPORT_290,2018-02-28  15:56:00,2018-02-28  17:06:00,AC_79,TYPE_A,85,132,1
102346650,2018-02-28  00:00:00,3U8145,AIRPORT_57,AIRPORT_27,2018-02-28  15:59:00,2018-02-28  19:06:00,AC_38,TYPE_B,151,164,2
102349238,2018-02-28  00:00:00,3U8140,AIRPORT_14,AIRPORT_57,2018-02-28  16:00:00,2018-02-28  19:34:00,AC_62,TYPE_A,118,132,1
102382157,2018-02-28  00:00:00,3U8900,AIRPORT_159,AIRPORT_247,2018-02-28  16:00:00,2018-02-28  17:15:00,AC_9,TYPE_B,121,164,1
102377206,2018-02-28  00:00:00,3U8886,AIRPORT_206,AIRPORT_57,2018-02-28  16:05:00,2018-02-28  18:34:00,AC_35,TYPE_C,174,194,5
102358713,2018-02-28  00:00:00,3U8840,AIRPORT_119,AIRPORT_195,2018-02-28  16:06:00,2018-02-28  18:37:00,AC_120,TYPE_B,157,164,1
102390716,2018-02-28  00:00:00,3U8965,AIRPORT_57,AIRPORT_214,2018-02-28  16:06:00,2018-02-28  18:20:00,AC_162,TYPE_C,193,194,2
102356623,2018-02-28  00:00:00,3U8325,AIRPORT_59,AIRPORT_86,2018-02-28  16:14:00,2018-02-28  17:14:00,AC_99,TYPE_B,159,164,1
102335582,2018-02-28  00:00:00,3U8711,AIRPORT_57,AIRPORT_299,2018-02-28  16:15:00,2018-02-28  17:20:00,AC_108,TYPE_C,187,194,2
102359173,2018-02-28  00:00:00,3U8853,AIRPORT_150,AIRPORT_293,2018-02-28  16:17:00,2018-02-28  18:42:00,AC_150,TYPE_C,181,189,1
102316857,2018-02-28  00:00:00,3U8515,AIRPORT_215,AIRPORT_50,2018-02-28  16:21:00,2018-02-28  17:28:00,AC_82,TYPE_A,112,132,1
102390830,2018-02-28  00:00:00,3U8986,AIRPORT_283,AIRPORT_57,2018-02-28  16:25:00,2018-02-28  18:01:00,AC_100,TYPE_B,158,164,1
102386642,2018-02-28  00:00:00,3U8930,AIRPORT_228,AIRPORT_108,2018-02-28  16:26:00,2018-02-28  19:11:00,AC_115,TYPE_B,142,164,1
102316896,2018-02-28  00:00:00,3U8518,AIRPORT_158,AIRPORT_106,2018-02-28  16:31:00,2018-02-28  18:13:00,AC_24,TYPE_C,186,194,1
102379300,2018-02-28  00:00:00,3U8895,AIRPORT_57,AIRPORT_206,2018-02-28  16:36:00,2018-02-28  18:55:00,AC_73,TYPE_B,145,164,2
102385378,2018-02-28  00:00:00,3U8954,AIRPORT_269,AIRPORT_44,2018-02-28  16:37:00,2018-02-28  19:59:00,AC_127,TYPE_B,158,164,1
102390182,2018-02-28  00:00:00,3U8964,AIRPORT_214,AIRPORT_57,2018-02-28  16:44:00,2018-02-28  19:25:00,AC_112,TYPE_C,180,194,5
102354936,2018-02-28  00:00:00,3U8319,AIRPORT_290,AIRPORT_73,2018-02-28  16:47:00,2018-02-28  18:15:00,AC_28,TYPE_A,124,132,1
102368167,2018-02-28  00:00:00,3U8746,AIRPORT_35,AIRPORT_50,2018-02-28  16:48:00,2018-02-28  18:26:00,AC_117,TYPE_C,158,194,1
102377299,2018-02-28  00:00:00,3U8879,AIRPORT_50,AIRPORT_98,2018-02-28  16:50:00,2018-02-28  18:41:00,AC_69,TYPE_B,161,164,1
102334566,2018-02-28  00:00:00,3U8700,AIRPORT_163,AIRPORT_258,2018-02-28  16:53:00,2018-03-01  06:55:00,AC_131,TYPE_D,253,274,1
102341541,2018-02-28  00:00:00,3U8730,AIRPORT_98,AIRPORT_192,2018-02-28  16:55:00,2018-02-28  19:00:00,AC_151,TYPE_C,188,189,1
102370891,2018-02-28  00:00:00,3U8761,AIRPORT_150,AIRPORT_285,2018-02-28  16:59:00,2018-02-28  19:22:00,AC_142,TYPE_B,160,164,1
102374663,2018-02-28  00:00:00,3U8784,AIRPORT_248,AIRPORT_50,2018-02-28  17:02:00,2018-02-28  18:51:00,AC_140,TYPE_C,169,189,1
102348003,2018-02-28  00:00:00,3U8201,AIRPORT_150,AIRPORT_214,2018-02-28  17:04:00,2018-02-28  19:33:00,AC_63,TYPE_A,129,132,1
102343992,2018-02-28  00:00:00,3U8734,AIRPORT_35,AIRPORT_57,2018-02-28  17:06:00,2018-02-28  18:57:00,AC_160,TYPE_C,189,194,1
102360078,2018-02-28  00:00:00,3U8841,AIRPORT_57,AIRPORT_269,2018-02-28  17:07:00,2018-02-28  20:30:00,AC_124,TYPE_B,155,164,2
102326290,2018-02-28  00:00:00,3U8596,AIRPORT_26,AIRPORT_290,2018-02-28  17:07:00,2018-02-28  19:22:00,AC_156,TYPE_C,179,189,1
102374151,2018-02-28  00:00:00,3U8793,AIRPORT_50,AIRPORT_126,2018-02-28  17:08:00,2018-02-28  18:39:00,AC_16,TYPE_C,186,194,1
102348790,2018-02-28  00:00:00,3U8205,AIRPORT_150,AIRPORT_35,2018-02-28  17:08:00,2018-02-28  18:46:00,AC_20,TYPE_B,155,164,1
102341224,2018-02-28  00:00:00,3U8743,AIRPORT_57,AIRPORT_35,2018-02-28  17:08:00,2018-02-28  19:10:00,AC_7,TYPE_B,162,164,2
102377505,2018-02-28  00:00:00,3U8875,AIRPORT_107,AIRPORT_268,2018-02-28  17:09:00,2018-02-28  19:12:00,AC_107,TYPE_B,161,164,5
102346073,2018-02-28  00:00:00,3U8170,AIRPORT_311,AIRPORT_107,2018-02-28  17:11:00,2018-02-28  19:35:00,AC_118,TYPE_B,141,164,1
102379441,2018-02-28  00:00:00,3U8878,AIRPORT_126,AIRPORT_57,2018-02-28  17:12:00,2018-02-28  18:48:00,AC_11,TYPE_B,154,164,1
102366875,2018-02-28  00:00:00,3U8832,AIRPORT_206,AIRPORT_50,2018-02-28  17:17:00,2018-02-28  19:42:00,AC_8,TYPE_C,186,194,5
102327208,2018-02-28  00:00:00,3U8587,AIRPORT_290,AIRPORT_269,2018-02-28  17:17:00,2018-02-28  20:38:00,AC_75,TYPE_A,127,132,1
102353796,2018-02-28  00:00:00,3U8091,AIRPORT_50,AIRPORT_139,2018-02-28  17:17:00,2018-02-28  20:58:00,AC_109,TYPE_C,157,194,1
102354057,2018-02-28  00:00:00,3U8318,AIRPORT_44,AIRPORT_50,2018-02-28  17:20:00,2018-02-28  18:55:00,AC_89,TYPE_C,182,194,1
102339813,2018-02-28  00:00:00,3U8211,AIRPORT_290,AIRPORT_214,2018-02-28  17:22:00,2018-02-28  19:13:00,AC_58,TYPE_A,130,132,1
102327714,2018-02-28  00:00:00,3U8581,AIRPORT_107,AIRPORT_119,2018-02-28  17:28:00,2018-02-28  20:36:00,AC_143,TYPE_B,156,164,5
102386296,2018-02-28  00:00:00,3U8951,AIRPORT_108,AIRPORT_291,2018-02-28  17:29:00,2018-02-28  18:59:00,AC_116,TYPE_C,173,194,1
102331849,2018-02-28  00:00:00,3U8647,AIRPORT_57,AIRPORT_214,2018-02-28  17:37:00,2018-02-28  20:04:00,AC_52,TYPE_D,290,301,2
102390920,2018-02-28  00:00:00,3U8978,AIRPORT_261,AIRPORT_57,2018-02-28  17:42:00,2018-02-28  21:06:00,AC_123,TYPE_B,159,164,1
102315675,2018-02-28  00:00:00,3U8502,AIRPORT_44,AIRPORT_57,2018-02-28  17:47:00,2018-02-28  19:36:00,AC_88,TYPE_D,194,274,1
102339253,2018-02-28  00:00:00,3U8210,AIRPORT_269,AIRPORT_313,2018-02-28  17:47:00,2018-02-28  20:08:00,AC_94,TYPE_B,148,164,1
102378510,2018-02-28  00:00:00,3U8888,AIRPORT_206,AIRPORT_57,2018-02-28  17:53:00,2018-02-28  20:24:00,AC_87,TYPE_D,222,245,5
102365162,2018-02-28  00:00:00,3U8837,AIRPORT_286,AIRPORT_206,2018-02-28  17:54:00,2018-02-28  19:55:00,AC_102,TYPE_B,160,164,1
102380359,2018-02-28  00:00:00,3U8921,AIRPORT_50,AIRPORT_242,2018-02-28  17:55:00,2018-02-28  19:49:00,AC_80,TYPE_A,130,132,1
102352372,2018-02-28  00:00:00,3U8020,AIRPORT_192,AIRPORT_108,2018-02-28  18:00:00,2018-02-28  19:20:00,AC_105,TYPE_C,184,194,1
102395900,2018-02-28  00:00:00,3U8141,AIRPORT_289,AIRPORT_196,2018-02-28  18:05:00,2018-02-28  19:39:00,AC_84,TYPE_A,119,132,1
102322630,2018-02-28  00:00:00,3U8534,AIRPORT_184,AIRPORT_167,2018-02-28  18:10:00,2018-02-28  19:25:00,AC_81,TYPE_A,111,132,1
102396526,2018-02-28  00:00:00,3U8902,AIRPORT_292,AIRPORT_269,2018-02-28  18:16:00,2018-02-28  20:44:00,AC_55,TYPE_A,130,132,1
102325366,2018-02-28  00:00:00,3U8584,AIRPORT_44,AIRPORT_119,2018-02-28  18:25:00,2018-02-28  21:08:00,AC_12,TYPE_B,159,164,1
102356110,2018-02-28  00:00:00,3U8256,AIRPORT_63,AIRPORT_57,2018-02-28  18:28:00,2018-02-28  19:14:00,AC_60,TYPE_A,120,134,1
102355461,2018-02-28  00:00:00,3U8354,AIRPORT_26,AIRPORT_145,2018-02-28  18:31:00,2018-02-28  20:08:00,AC_66,TYPE_B,152,164,1
102385898,2018-02-28  00:00:00,3U8937,AIRPORT_57,AIRPORT_152,2018-02-28  18:33:00,2018-02-28  20:31:00,AC_56,TYPE_A,131,132,2
102322788,2018-02-28  00:00:00,3U8568,AIRPORT_263,AIRPORT_119,2018-02-28  18:36:00,2018-02-28  20:19:00,AC_95,TYPE_C,187,194,1
102337611,2018-02-28  00:00:00,3U8208,AIRPORT_258,AIRPORT_119,2018-02-28  18:36:00,2018-02-28  20:56:00,AC_5,TYPE_B,158,164,1
102339890,2018-02-28  00:00:00,3U8222,AIRPORT_86,AIRPORT_196,2018-02-28  18:37:00,2018-02-28  20:48:00,AC_14,TYPE_B,148,164,1
102324449,2018-02-28  00:00:00,3U8571,AIRPORT_263,AIRPORT_196,2018-02-28  18:41:00,2018-02-28  21:34:00,AC_132,TYPE_B,141,164,1
102330645,2018-02-28  00:00:00,3U8627,AIRPORT_57,AIRPORT_285,2018-02-28  18:43:00,2018-02-28  20:47:00,AC_144,TYPE_C,188,189,2
102383478,2018-02-28  00:00:00,3U8906,AIRPORT_306,AIRPORT_57,2018-02-28  18:43:00,2018-02-28  21:16:00,AC_37,TYPE_B,155,164,1
102368323,2018-02-28  00:00:00,3U8766,AIRPORT_228,AIRPORT_192,2018-02-28  18:45:00,2018-02-28  20:52:00,AC_141,TYPE_C,175,189,1
102335845,2018-02-28  00:00:00,3U8711,AIRPORT_299,AIRPORT_59,2018-02-28  18:48:00,2018-02-28  20:05:00,AC_108,TYPE_C,188,194,1
102359065,2018-02-28  00:00:00,3U8845,AIRPORT_247,AIRPORT_195,2018-02-28  18:48:00,2018-02-28  21:27:00,AC_9,TYPE_B,157,164,1
102333519,2018-02-28  00:00:00,3U8683,AIRPORT_290,AIRPORT_273,2018-02-28  18:54:00,2018-02-28  19:46:00,AC_79,TYPE_A,107,132,1
102385026,2018-02-28  00:00:00,3U8935,AIRPORT_50,AIRPORT_107,2018-02-28  18:59:00,2018-02-28  21:09:00,AC_78,TYPE_A,128,132,1
102344786,2018-02-28  00:00:00,3U8735,AIRPORT_57,AIRPORT_35,2018-02-28  19:01:00,2018-02-28  21:01:00,AC_139,TYPE_C,179,189,2
102316938,2018-02-28  00:00:00,3U8518,AIRPORT_106,AIRPORT_119,2018-02-28  19:04:00,2018-02-28  22:10:00,AC_24,TYPE_C,181,194,1
102327845,2018-02-28  00:00:00,3U8618,AIRPORT_109,AIRPORT_57,2018-02-28  19:05:00,2018-02-28  21:14:00,AC_121,TYPE_C,184,194,1
102397307,2018-02-28  00:00:00,3U8132,AIRPORT_281,AIRPORT_158,2018-02-28  19:10:00,2018-02-28  21:39:00,AC_98,TYPE_B,148,164,1
102381565,2018-02-28  00:00:00,3U8916,AIRPORT_250,AIRPORT_57,2018-02-28  19:12:00,2018-02-28  21:50:00,AC_90,TYPE_C,187,194,1
102355246,2018-02-28  00:00:00,3U8320,AIRPORT_73,AIRPORT_290,2018-02-28  19:15:00,2018-02-28  20:50:00,AC_28,TYPE_A,128,132,1
102397221,2018-02-28  00:00:00,3U8939,AIRPORT_269,AIRPORT_2,2018-02-28  19:16:00,2018-02-28  20:11:00,AC_154,TYPE_B,138,158,1
102364071,2018-02-28  00:00:00,3U8826,AIRPORT_281,AIRPORT_247,2018-02-28  19:16:00,2018-02-28  21:41:00,AC_113,TYPE_B,154,164,1
102358370,2018-02-28  00:00:00,3U8864,AIRPORT_290,AIRPORT_50,2018-02-28  19:20:00,2018-02-28  20:17:00,AC_149,TYPE_B,148,164,1
102337525,2018-02-28  00:00:00,3U8231,AIRPORT_50,AIRPORT_250,2018-02-28  19:22:00,2018-02-28  21:23:00,AC_72,TYPE_C,184,194,1
102386782,2018-02-28  00:00:00,3U8958,AIRPORT_259,AIRPORT_150,2018-02-28  19:25:00,2018-02-28  22:35:00,AC_114,TYPE_B,155,164,1
102357389,2018-02-28  00:00:00,3U8326,AIRPORT_86,AIRPORT_59,2018-02-28  19:26:00,2018-02-28  20:43:00,AC_99,TYPE_B,161,164,1
102369890,2018-02-28  00:00:00,3U8776,AIRPORT_184,AIRPORT_107,2018-02-28  19:28:00,2018-02-28  22:17:00,AC_74,TYPE_A,130,132,1
102344353,2018-02-28  00:00:00,3U8726,AIRPORT_283,AIRPORT_119,2018-02-28  19:29:00,2018-03-01  02:55:00,AC_129,TYPE_C,184,189,1
102383831,2018-02-28  00:00:00,3U8912,AIRPORT_107,AIRPORT_57,2018-02-28  19:29:00,2018-02-28  22:11:00,AC_36,TYPE_C,191,194,5
102352406,2018-02-28  00:00:00,3U8086,AIRPORT_197,AIRPORT_57,2018-02-28  19:31:00,2018-03-01  01:08:00,AC_86,TYPE_D,235,245,1
102334269,2018-02-28  00:00:00,3U8699,AIRPORT_57,AIRPORT_258,2018-02-28  19:35:00,2018-02-28  21:28:00,AC_158,TYPE_D,263,274,2
102380474,2018-02-28  00:00:00,3U8914,AIRPORT_196,AIRPORT_107,2018-02-28  19:37:00,2018-02-28  21:50:00,AC_68,TYPE_B,157,164,1
102374982,2018-02-28  00:00:00,3U8794,AIRPORT_126,AIRPORT_50,2018-02-28  19:38:00,2018-02-28  21:04:00,AC_16,TYPE_C,188,194,1
102361435,2018-02-28  00:00:00,3U8843,AIRPORT_258,AIRPORT_119,2018-02-28  19:40:00,2018-02-28  21:48:00,AC_138,TYPE_C,177,189,1
102389139,2018-02-28  00:00:00,3U8968,AIRPORT_68,AIRPORT_50,2018-02-28  19:40:00,2018-02-28  22:39:00,AC_96,TYPE_B,152,164,1
102360668,2018-02-28  00:00:00,3U8848,AIRPORT_44,AIRPORT_150,2018-02-28  19:49:00,2018-02-28  22:08:00,AC_6,TYPE_B,158,164,1
102397263,2018-02-28  00:00:00,3U8227,AIRPORT_57,AIRPORT_290,2018-02-28  19:52:00,2018-02-28  20:53:00,AC_35,TYPE_C,161,194,2
102347299,2018-02-28  00:00:00,3U8107,AIRPORT_59,AIRPORT_250,2018-02-28  19:54:00,2018-02-28  20:55:00,AC_15,TYPE_B,158,164,1
102317127,2018-02-28  00:00:00,3U8515,AIRPORT_50,AIRPORT_206,2018-02-28  19:55:00,2018-02-28  22:02:00,AC_82,TYPE_A,131,132,1
102372284,2018-02-28  00:00:00,3U8787,AIRPORT_50,AIRPORT_248,2018-02-28  20:04:00,2018-02-28  21:44:00,AC_140,TYPE_C,186,189,1
102322433,2018-02-28  00:00:00,3U8542,AIRPORT_268,AIRPORT_119,2018-02-28  20:06:00,2018-02-28  22:24:00,AC_157,TYPE_C,186,189,1
102390994,2018-02-28  00:00:00,3U8966,AIRPORT_214,AIRPORT_57,2018-02-28  20:09:00,2018-02-28  22:58:00,AC_162,TYPE_C,183,194,5
102353036,2018-02-28  00:00:00,3U8063,AIRPORT_57,AIRPORT_315,2018-02-28  20:09:00,2018-02-28  22:00:00,AC_160,TYPE_C,140,194,2
102377789,2018-02-28  00:00:00,3U8876,AIRPORT_268,AIRPORT_107,2018-02-28  20:16:00,2018-02-28  22:03:00,AC_107,TYPE_B,150,164,1
102346187,2018-02-28  00:00:00,3U8094,AIRPORT_230,AIRPORT_57,2018-02-28  20:17:00,2018-03-01  00:18:00,AC_119,TYPE_B,149,164,1
102335217,2018-02-28  00:00:00,3U8692,AIRPORT_167,AIRPORT_57,2018-02-28  20:19:00,2018-02-28  21:18:00,AC_81,TYPE_A,130,132,1
102369833,2018-02-28  00:00:00,3U8760,AIRPORT_269,AIRPORT_50,2018-02-28  20:20:00,2018-03-01  00:09:00,AC_19,TYPE_B,151,164,1
102359206,2018-02-28  00:00:00,3U8840,AIRPORT_195,AIRPORT_50,2018-02-28  20:20:00,2018-02-28  22:10:00,AC_120,TYPE_B,149,164,1
102325604,2018-02-28  00:00:00,3U8585,AIRPORT_57,AIRPORT_195,2018-02-28  20:21:00,2018-02-28  22:16:00,AC_60,TYPE_A,132,134,2
102386852,2018-02-28  00:00:00,3U8952,AIRPORT_291,AIRPORT_108,2018-02-28  20:21:00,2018-02-28  21:41:00,AC_116,TYPE_C,170,194,1
102377848,2018-02-28  00:00:00,3U8880,AIRPORT_98,AIRPORT_50,2018-02-28  20:24:00,2018-02-28  22:06:00,AC_69,TYPE_B,163,164,1
102386892,2018-02-28  00:00:00,3U8930,AIRPORT_108,AIRPORT_150,2018-02-28  20:28:00,2018-02-28  22:03:00,AC_115,TYPE_B,152,164,1
102341803,2018-02-28  00:00:00,3U8730,AIRPORT_192,AIRPORT_119,2018-02-28  20:34:00,2018-02-28  23:27:00,AC_151,TYPE_C,177,189,1
102353143,2018-02-28  00:00:00,3U8020,AIRPORT_108,AIRPORT_57,2018-02-28  20:36:00,2018-02-28  22:05:00,AC_105,TYPE_C,187,194,1
102366893,2018-02-28  00:00:00,3U8762,AIRPORT_285,AIRPORT_150,2018-02-28  20:36:00,2018-02-28  23:14:00,AC_142,TYPE_B,142,164,1
102346922,2018-02-28  00:00:00,3U8146,AIRPORT_27,AIRPORT_57,2018-02-28  20:41:00,2018-02-28  23:14:00,AC_38,TYPE_B,159,164,1
102392197,2018-02-28  00:00:00,3U8989,AIRPORT_35,AIRPORT_139,2018-02-28  20:41:00,2018-02-28  23:56:00,AC_20,TYPE_B,146,164,1
102395822,2018-02-28  00:00:00,3U8142,AIRPORT_196,AIRPORT_289,2018-02-28  20:41:00,2018-02-28  22:10:00,AC_84,TYPE_A,90,132,1
102320654,2018-02-28  00:00:00,3U8549,AIRPORT_57,AIRPORT_105,2018-02-28  20:45:00,2018-02-28  22:47:00,AC_62,TYPE_A,119,132,2
102340111,2018-02-28  00:00:00,3U8212,AIRPORT_214,AIRPORT_290,2018-02-28  20:51:00,2018-02-28  22:54:00,AC_58,TYPE_A,124,132,5
102378188,2018-02-28  00:00:00,3U8894,AIRPORT_206,AIRPORT_57,2018-02-28  20:59:00,2018-02-28  23:35:00,AC_73,TYPE_B,158,164,5
102334087,2018-02-28  00:00:00,3U8684,AIRPORT_273,AIRPORT_290,2018-02-28  21:03:00,2018-02-28  21:59:00,AC_79,TYPE_A,128,132,1
102367040,2018-02-28  00:00:00,3U8744,AIRPORT_35,AIRPORT_57,2018-02-28  21:05:00,2018-02-28  23:06:00,AC_7,TYPE_B,149,164,1
102397248,2018-02-28  00:00:00,3U8940,AIRPORT_2,AIRPORT_269,2018-02-28  21:07:00,2018-02-28  21:59:00,AC_154,TYPE_B,115,158,1
102348500,2018-02-28  00:00:00,3U8202,AIRPORT_214,AIRPORT_150,2018-02-28  21:07:00,2018-03-01  00:02:00,AC_63,TYPE_A,122,132,5
102385943,2018-02-28  00:00:00,3U8954,AIRPORT_44,AIRPORT_107,2018-02-28  21:12:00,2018-02-28  22:31:00,AC_127,TYPE_B,162,164,1
102359440,2018-02-28  00:00:00,3U8853,AIRPORT_293,AIRPORT_119,2018-02-28  21:14:00,2018-02-28  23:23:00,AC_150,TYPE_C,179,189,1
102354266,2018-02-28  00:00:00,3U8296,AIRPORT_212,AIRPORT_57,2018-02-28  21:15:00,2018-03-01  06:00:00,AC_53,TYPE_D,226,301,1
102350230,2018-02-28  00:00:00,3U8051,AIRPORT_57,AIRPORT_26,2018-02-28  21:15:00,2018-02-28  23:02:00,AC_112,TYPE_C,187,194,2
102381184,2018-02-28  00:00:00,3U8922,AIRPORT_242,AIRPORT_50,2018-02-28  21:15:00,2018-02-28  23:21:00,AC_80,TYPE_A,122,132,1
102336391,2018-02-28  00:00:00,3U8712,AIRPORT_59,AIRPORT_299,2018-02-28  21:16:00,2018-02-28  22:41:00,AC_108,TYPE_C,172,194,1
102386181,2018-02-28  00:00:00,3U8937,AIRPORT_152,AIRPORT_291,2018-02-28  21:17:00,2018-02-28  22:00:00,AC_56,TYPE_A,111,132,1
102383661,2018-02-28  00:00:00,3U8919,AIRPORT_57,AIRPORT_107,2018-02-28  21:18:00,2018-02-28  23:39:00,AC_11,TYPE_B,161,164,2
102373443,2018-02-28  00:00:00,3U8809,AIRPORT_50,AIRPORT_110,2018-02-28  21:21:00,2018-03-01  00:53:00,AC_117,TYPE_C,113,194,1
102397444,2018-02-28  00:00:00,3U8057,AIRPORT_50,AIRPORT_44,2018-02-28  21:22:00,2018-02-28  22:34:00,AC_149,TYPE_B,156,164,1
102356234,2018-02-28  00:00:00,3U8354,AIRPORT_145,AIRPORT_263,2018-02-28  21:25:00,2018-02-28  23:42:00,AC_66,TYPE_B,156,164,1
102339572,2018-02-28  00:00:00,3U8210,AIRPORT_313,AIRPORT_206,2018-02-28  21:34:00,2018-02-28  23:15:00,AC_94,TYPE_B,159,164,1
102391377,2018-02-28  00:00:00,3U8987,AIRPORT_57,AIRPORT_292,2018-02-28  21:40:00,2018-02-28  23:02:00,AC_100,TYPE_B,150,164,2
102339911,2018-02-28  00:00:00,3U8222,AIRPORT_196,AIRPORT_150,2018-02-28  21:47:00,2018-02-28  22:48:00,AC_14,TYPE_B,138,164,1
102327763,2018-02-28  00:00:00,3U8588,AIRPORT_269,AIRPORT_290,2018-02-28  21:54:00,2018-03-01  00:28:00,AC_75,TYPE_A,127,132,1
102355523,2018-02-28  00:00:00,3U8320,AIRPORT_290,AIRPORT_57,2018-02-28  21:56:00,2018-02-28  23:06:00,AC_28,TYPE_A,122,132,1
102397277,2018-02-28  00:00:00,3U8228,AIRPORT_290,AIRPORT_57,2018-02-28  22:02:00,2018-02-28  23:16:00,AC_35,TYPE_C,158,194,1
102349829,2018-02-28  00:00:00,3U8092,AIRPORT_139,AIRPORT_50,2018-02-28  22:07:00,2018-03-01  01:23:00,AC_109,TYPE_C,192,194,1
102348111,2018-02-28  00:00:00,3U8108,AIRPORT_250,AIRPORT_59,2018-02-28  22:09:00,2018-02-28  23:05:00,AC_15,TYPE_B,156,164,1
102330957,2018-02-28  00:00:00,3U8628,AIRPORT_285,AIRPORT_57,2018-02-28  22:10:00,2018-03-01  00:37:00,AC_144,TYPE_C,171,189,1
102345245,2018-02-28  00:00:00,3U8742,AIRPORT_35,AIRPORT_50,2018-02-28  22:13:00,2018-03-01  00:03:00,AC_139,TYPE_C,168,189,1
102375265,2018-02-28  00:00:00,3U8794,AIRPORT_50,AIRPORT_35,2018-02-28  22:15:00,2018-03-01  00:00:00,AC_16,TYPE_C,149,194,1
102368583,2018-02-28  00:00:00,3U8766,AIRPORT_192,AIRPORT_247,2018-02-28  22:21:00,2018-03-01  01:04:00,AC_141,TYPE_C,165,189,1
102332135,2018-02-28  00:00:00,3U8647,AIRPORT_214,AIRPORT_235,2018-02-28  22:23:00,2018-03-01  02:06:00,AC_52,TYPE_D,294,301,5
102376847,2018-02-28  00:00:00,3U8892,AIRPORT_206,AIRPORT_57,2018-02-28  22:32:00,2018-03-01  01:17:00,AC_102,TYPE_B,160,164,5
102397317,2018-02-28  00:00:00,3U8132,AIRPORT_158,AIRPORT_290,2018-02-28  22:38:00,2018-03-01  00:03:00,AC_98,TYPE_B,159,164,1
102350766,2018-02-28  00:00:00,3U8073,AIRPORT_57,AIRPORT_58,2018-02-28  22:39:00,2018-03-01  01:48:00,AC_121,TYPE_C,191,194,2
102359566,2018-02-28  00:00:00,3U8846,AIRPORT_195,AIRPORT_247,2018-02-28  22:39:00,2018-03-01  01:27:00,AC_9,TYPE_B,156,164,1
102387404,2018-02-28  00:00:00,3U8952,AIRPORT_108,AIRPORT_50,2018-02-28  22:39:00,2018-02-28  23:58:00,AC_116,TYPE_C,122,194,1
102338072,2018-02-28  00:00:00,3U8232,AIRPORT_250,AIRPORT_50,2018-02-28  22:52:00,2018-03-01  01:21:00,AC_72,TYPE_C,189,194,1
102372830,2018-02-28  00:00:00,3U8788,AIRPORT_248,AIRPORT_50,2018-02-28  22:53:00,2018-03-01  00:56:00,AC_140,TYPE_C,176,189,1
102325237,2018-02-28  00:00:00,3U8572,AIRPORT_196,AIRPORT_263,2018-02-28  22:55:00,2018-03-01  01:47:00,AC_132,TYPE_B,142,164,1
102397249,2018-02-28  00:00:00,3U8940,AIRPORT_269,AIRPORT_57,2018-02-28  22:57:00,2018-03-01  01:50:00,AC_154,TYPE_B,146,158,1
102386949,2018-02-28  00:00:00,3U8938,AIRPORT_291,AIRPORT_152,2018-02-28  22:59:00,2018-02-28  23:47:00,AC_56,TYPE_A,131,132,1
102326551,2018-02-28  00:00:00,3U8596,AIRPORT_290,AIRPORT_119,2018-02-28  23:00:00,2018-03-01  01:33:00,AC_156,TYPE_C,173,189,1
102333582,2018-02-28  00:00:00,3U8690,AIRPORT_119,AIRPORT_258,2018-02-28  23:11:00,2018-03-01  01:18:00,AC_13,TYPE_B,140,164,1
102357677,2018-02-28  00:00:00,3U8326,AIRPORT_59,AIRPORT_119,2018-02-28  23:15:00,2018-03-01  01:37:00,AC_99,TYPE_B,158,164,1
102329972,2018-02-28  00:00:00,3U8668,AIRPORT_57,AIRPORT_150,2018-02-28  23:15:00,2018-03-01  00:22:00,AC_81,TYPE_A,126,132,2
102385312,2018-02-28  00:00:00,3U8936,AIRPORT_107,AIRPORT_50,2018-02-28  23:19:00,2018-03-01  01:31:00,AC_74,TYPE_A,123,132,5
102378397,2018-02-28  00:00:00,3U8880,AIRPORT_50,AIRPORT_290,2018-02-28  23:20:00,2018-03-01  00:14:00,AC_69,TYPE_B,157,164,1
102334287,2018-02-28  00:00:00,3U8699,AIRPORT_258,AIRPORT_163,2018-02-28  23:20:00,2018-03-01  11:26:00,AC_158,TYPE_D,232,274,1
102353595,2018-02-28  00:00:00,3U8064,AIRPORT_315,AIRPORT_57,2018-02-28  23:26:00,2018-03-01  01:30:00,AC_160,TYPE_C,147,194,1
102336637,2018-02-28  00:00:00,3U8712,AIRPORT_299,AIRPORT_57,2018-02-28  23:31:00,2018-03-01  01:01:00,AC_108,TYPE_C,184,194,1
102320908,2018-02-28  00:00:00,3U8550,AIRPORT_105,AIRPORT_57,2018-02-28  23:38:00,2018-03-01  01:55:00,AC_62,TYPE_A,121,132,1
102397475,2018-02-28  00:00:00,3U8058,AIRPORT_44,AIRPORT_50,2018-02-28  23:40:00,2018-03-01  01:15:00,AC_149,TYPE_B,152,164,1
102326175,2018-02-28  00:00:00,3U8586,AIRPORT_195,AIRPORT_57,2018-02-28  23:42:00,2018-03-01  01:58:00,AC_60,TYPE_A,119,134,1
102389692,2018-02-28  00:00:00,3U8968,AIRPORT_50,AIRPORT_150,2018-02-28  23:48:00,2018-03-01  01:02:00,AC_96,TYPE_B,161,164,1
